a,b,c
E,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,F,K
E,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,F,K
C,C,K
C,C,K
C,G,K
C,G,K
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,D,J
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
E,C,H
E,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,G,H
D,D,H
D,D,H
A,C,G
A,C,G
C,C,G
C,C,G
A,F,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,D,G
B,D,G
F,D,H
F,D,H
D,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,C,H
C,C,H
C,C,J
C,C,J
C,C,J
C,C,J
A,C,J
A,C,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,C,J
C,C,J
C,G,J
C,G,J
D,G,J
D,G,J
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
E,H,H
E,H,H
E,G,H
E,G,H
E,G,H
E,G,H
F,G,H
F,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
D,H,H
D,H,H
D,C,J
D,C,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,C,J
D,C,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,D,J
D,D,J
D,H,J
D,H,J
D,F,J
D,F,J
C,H,J
C,H,J
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
B,H,H
B,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
D,H,H
D,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
F,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,G,H
A,G,H
A,F,G
A,F,G
A,C,G
A,C,G
A,D,G
A,D,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,D,H
B,D,H
C,D,H
C,D,H
E,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,C,H
C,C,H
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
B,C,G
C,C,G
C,C,G
B,D,G
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,F,H
B,D,H
B,D,H
E,D,H
E,D,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
B,G,G
B,G,G
F,D,G
F,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,G,H
B,G,H
B,G,H
B,F,H
B,F,H
C,H,H
C,H,H
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
D,H,K
D,H,K
D,H,I
D,H,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
A,F,I
A,F,I
F,F,I
F,F,I
A,H,K
A,H,K
D,F,K
D,F,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
C,H,K
C,H,K
C,F,K
C,F,K
C,F,J
C,F,J
C,H,J
C,H,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
E,G,J
E,G,J
F,G,I
F,G,I
C,G,I
C,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
B,G,I
B,G,I
B,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
D,G,I
D,G,I
B,G,I
B,G,I
B,D,I
B,D,I
B,G,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,H,H
F,C,H
F,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
E,D,G
E,D,G
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
A,D,H
A,D,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,C,G
B,C,G
F,D,H
F,D,H
E,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,G,H
A,C,H
A,C,H
A,H,G
A,H,G
A,G,G
A,G,G
A,C,G
A,C,G
A,G,G
A,G,G
A,C,G
A,C,G
D,C,G
D,C,G
D,D,H
D,D,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
F,G,H
F,G,H
F,H,K
F,H,K
E,H,K
E,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
C,H,K
F,H,K
F,H,K
C,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,G,I
D,G,I
E,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,G,I
D,G,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
E,F,I
D,C,I
D,C,I
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,D,K
E,D,K
C,G,K
C,G,K
C,G,J
C,G,J
C,D,J
C,D,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,F,H
B,F,H
B,G,H
B,G,H
B,F,H
B,F,H
D,F,H
D,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,D,H
B,D,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
F,H,H
F,H,H
F,H,K
F,H,K
F,D,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,D,I
D,D,I
D,F,I
D,F,I
D,D,I
D,D,I
D,F,I
D,F,I
A,F,I
A,F,I
E,C,I
E,C,I
E,C,K
E,C,K
C,C,K
C,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
C,C,K
C,C,K
C,G,J
C,G,J
C,G,J
C,G,J
C,F,J
C,F,J
B,G,J
B,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,G,H
B,D,H
B,D,H
E,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,C,H
A,C,H
B,C,G
B,C,G
A,C,G
A,C,G
A,F,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,G,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,H,H
C,H,H
C,C,J
C,C,J
E,C,J
E,C,J
C,C,J
C,C,J
A,D,J
A,D,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
D,D,J
D,D,J
D,C,H
D,C,H
D,C,H
D,C,H
B,C,H
B,C,H
D,C,H
D,C,H
D,C,H
D,C,H
E,C,H
E,C,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
D,G,H
D,G,H
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
A,H,J
A,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
C,H,J
A,C,H
A,C,H
C,G,H
C,G,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,C,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
B,H,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
C,C,H
C,C,H
F,C,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,D,G
A,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
D,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,C,G
C,C,G
C,C,G
C,C,G
F,C,G
F,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
B,C,G
B,D,H
B,D,H
B,F,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,H,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,H,G
A,H,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,D,G
A,D,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
C,C,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
D,H,K
D,H,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,H,I
F,F,I
F,F,I
D,H,I
D,H,I
D,H,I
D,H,I
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
E,H,K
E,H,K
C,F,J
C,F,J
C,F,J
C,F,J
C,H,J
C,H,J
C,D,J
C,D,J
E,F,J
E,F,J
E,F,J
E,F,J
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
F,G,I
F,G,I
E,D,I
E,D,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,C,I
B,C,I
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
D,D,H
D,H,H
D,H,H
A,F,H
A,F,H
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
A,C,G
A,C,G
A,C,G
A,C,G
E,C,G
E,C,G
E,D,G
E,D,G
E,D,H
E,D,H
E,D,H
E,D,H
E,C,H
E,C,H
E,D,H
E,D,H
E,D,H
E,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
D,C,G
D,G,G
D,G,G
D,G,H
D,G,H
B,G,H
B,G,H
A,G,H
A,G,H
D,G,H
D,G,H
D,G,H
D,G,H
F,H,H
F,H,H
F,H,K
F,H,K
F,D,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,F,I
F,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,G,I
D,G,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,C,I
D,C,I
D,F,I
D,F,I
D,F,I
D,F,I
E,C,I
E,C,I
E,C,K
E,C,K
A,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
A,F,K
A,F,K
E,C,K
E,C,K
E,C,K
E,C,K
C,C,K
C,C,K
C,G,K
C,G,K
B,G,J
B,G,J
D,G,J
D,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,F,J
B,F,J
B,F,H
B,F,H
F,F,H
F,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,H,H
B,H,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
F,F,H
F,F,H
F,H,K
F,H,K
F,F,K
F,F,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,H,K
D,H,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
A,H,I
A,H,I
D,F,I
D,F,I
D,F,I
D,F,I
C,F,I
C,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,H,I
D,F,I
D,F,I
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
A,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,D,K
E,D,K
C,G,K
C,G,K
C,G,K
C,G,K
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,D,J
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
F,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,F,H
B,D,H
B,D,H
B,G,H
B,G,H
A,D,H
A,D,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,D,G
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,C,H
C,C,H
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
D,G,J
D,G,J
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
F,C,H
F,C,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
D,H,H
D,H,H
D,H,J
D,H,J
D,H,J
D,H,J
D,D,J
D,D,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
C,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
C,H,J
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,H,H
B,C,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,C,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,C,H
C,C,H
F,C,G
F,C,G
B,C,G
B,C,G
C,C,G
C,C,G
E,C,G
E,C,G
C,C,G
C,C,G
B,D,G
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
A,C,G
A,C,G
F,C,G
F,C,G
E,C,G
E,C,G
A,C,G
A,C,G
B,C,G
B,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,D,G
B,D,G
B,D,H
B,D,H
B,C,H
B,C,H
B,D,H
B,D,H
B,G,H
B,G,H
C,D,H
C,D,H
A,H,H
A,H,H
E,C,K
E,C,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
E,H,K
E,H,K
D,H,K
D,H,K
D,F,I
D,F,I
D,H,I
D,H,I
D,F,I
D,F,I
D,C,I
D,C,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,K
D,H,K
B,H,K
B,H,K
D,H,K
D,H,K
D,G,K
D,G,K
D,H,K
D,H,K
C,H,K
C,H,K
C,F,K
C,F,K
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
B,F,J
B,F,J
E,G,J
E,G,J
D,G,I
D,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
A,G,I
A,G,I
E,H,I
E,H,I
C,H,I
C,H,I
D,G,I
D,G,I
E,H,I
E,H,I
E,G,I
E,G,I
E,F,I
E,F,I
E,D,I
E,D,I
E,D,I
E,D,I
E,G,I
E,G,I
B,G,I
B,G,I
B,G,I
B,G,I
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,G,G
A,C,G
A,C,G
A,H,G
A,H,G
E,C,G
E,C,G
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
A,D,H
A,D,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,H,G
B,H,G
B,D,G
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
A,C,G
A,C,G
A,F,G
A,F,G
D,C,G
D,C,G
D,G,H
D,G,H
C,G,H
C,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
F,G,H
F,G,H
F,H,K
F,H,K
A,H,K
A,H,K
F,F,K
F,F,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
F,F,I
E,F,I
E,F,I
E,C,I
E,C,I
A,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
F,C,K
F,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,H,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
C,G,K
C,G,K
C,G,J
C,G,J
B,G,J
B,G,J
C,G,J
C,G,J
C,D,J
C,D,J
C,G,J
C,G,J
B,G,J
B,G,J
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,C,H
B,C,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
F,H,H
F,H,H
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,G,K
F,G,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
B,F,I
B,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,H,I
D,F,I
D,F,I
E,F,I
E,F,I
E,C,I
E,C,I
E,G,K
E,G,K
E,C,K
E,C,K
A,C,K
A,C,K
E,C,K
E,C,K
C,C,K
C,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,H,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
F,C,K
F,C,K
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
F,C,G
F,C,G
B,C,G
B,C,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,C,J
C,C,J
C,H,J
C,H,J
C,C,J
